jurisdiction_id,authority_id,source_id,capability_type,source_url,platform_family,smallest_observed_unit,valid_from,valid_to,evidence_snapshot_sha256,verification_status,assessment_method,evidence_reference,notes
us:mi:county:iron,us:authority:mi:county-clerk:iron-county-clerk,legacy:us:mi:county:iron:final-source,final,https://ironmi.com/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:iron:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:kalkaska,us:authority:mi:county-clerk:kalkaska-county-clerk,legacy:us:mi:county:kalkaska:final-source,final,https://www.kalkaskacounty.net/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:kalkaska:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:keweenaw,us:authority:mi:county-clerk:keweenaw-county-clerk,legacy:us:mi:county:keweenaw:final-source,final,https://keweenawcountyonline.org/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:keweenaw:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:lake,us:authority:mi:county-clerk:lake-county-clerk,legacy:us:mi:county:lake:source:1,final,https://app.enhancedvoting.com/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:lake:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:lake,us:authority:mi:county-clerk:lake-county-clerk,legacy:us:mi:county:lake:source:1,election_night,https://app.enhancedvoting.com/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:lake:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:leelanau,us:authority:mi:county-clerk:leelanau-county-clerk,legacy:us:mi:county:leelanau:final-source,final,https://www.leelanau.gov/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:leelanau:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:lenawee,us:authority:mi:county-clerk:lenawee-county-clerk,legacy:us:mi:county:lenawee:source:1,final,https://www.electionlenawee.com/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:lenawee:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:lenawee,us:authority:mi:county-clerk:lenawee-county-clerk,legacy:us:mi:county:lenawee:source:1,election_night,https://www.electionlenawee.com/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:lenawee:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:luce,us:authority:mi:county-clerk:luce-county-clerk,legacy:us:mi:county:luce:final-source,final,https://www.lucecountymi.com/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:luce:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:mackinac,us:authority:mi:county-clerk:mackinac-county-clerk,legacy:us:mi:county:mackinac:final-source,final,https://www.mackinaccounty.net/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:mackinac:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:marquette,us:authority:mi:county-clerk:marquette-county-clerk,legacy:us:mi:county:marquette:final-source,final,https://www.co.marquette.mi.us/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:marquette:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:menominee,us:authority:mi:county-clerk:menominee-county-clerk,legacy:us:mi:county:menominee:final-source,final,https://www.menomineecounty.com/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:menominee:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:missaukee,us:authority:mi:county-clerk:missaukee-county-clerk,legacy:us:mi:county:missaukee:final-source,final,https://www.missaukee.org/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:missaukee:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:montmorency,us:authority:mi:county-clerk:montmorency-county-clerk,legacy:us:mi:county:montmorency:final-source,final,https://www.montcounty.org/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:montmorency:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:ogemaw,us:authority:mi:county-clerk:ogemaw-county-clerk,legacy:us:mi:county:ogemaw:final-source,final,https://www.ocmi.us/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:ogemaw:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:ontonagon,us:authority:mi:county-clerk:ontonagon-county-clerk,legacy:us:mi:county:ontonagon:final-source,final,https://www.ontonagoncounty.org/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:ontonagon:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:oscoda,us:authority:mi:county-clerk:oscoda-county-clerk,legacy:us:mi:county:oscoda:final-source,final,https://www.oscodacountymi.com/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:oscoda:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:otsego,us:authority:mi:county-clerk:otsego-county-clerk,legacy:us:mi:county:otsego:final-source,final,https://www.otsegocountymi.gov/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:otsego:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:presque-isle,us:authority:mi:county-clerk:presque-isle-county-clerk,legacy:us:mi:county:presque-isle:final-source,final,https://presqueislecounty.org/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:presque-isle:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:roscommon,us:authority:mi:county-clerk:roscommon-county-clerk,legacy:us:mi:county:roscommon:final-source,final,https://www.roscommoncounty.net/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:roscommon:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:sanilac,us:authority:mi:county-clerk:sanilac-county-clerk,legacy:us:mi:county:sanilac:final-source,final,https://www.sanilaccounty.net/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:sanilac:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:schoolcraft,us:authority:mi:county-clerk:schoolcraft-county-clerk,legacy:us:mi:county:schoolcraft:final-source,final,https://www.schoolcraftcounty.net/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:schoolcraft:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:st-joseph,us:authority:mi:county-clerk:st-joseph-county-clerk,legacy:us:mi:county:st-joseph:final-source,final,https://www.stjosephcountymi.org/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:st-joseph:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:mi:county:tuscola,us:authority:mi:county-clerk:tuscola-county-clerk,legacy:us:mi:county:tuscola:final-source,final,https://www.tuscolacounty.org/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:mi:county:tuscola:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
