jurisdiction_id,state,jurisdiction_level,canonical_name,external_id_namespace,external_id,id_status,authority_id,coverage_status,final_capable,election_night_capable,final_evidence_url,election_night_evidence_url,final_source_id,election_night_source_id,assessment_method,assessment_status,first_verified_at,last_verified_at,notes
us:oh:county:athens,OH,county,Athens,,,provisional_name,us:authority:oh:board-of-elections:athens-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/athens/,https://www.boe.ohio.gov/athens/,,,existing_state_capability_registry,verified,,,"2024 precinct PDF exposes registered voters, ballots cast, turnout, candidate totals, write-ins, total votes and overvotes; Electionware-generated report observed."
us:oh:county:wood,OH,county,Wood,,,provisional_name,us:authority:oh:board-of-elections:wood-county-board-of-elections,both,true,true,https://www.woodcountyohio.gov/boe/,https://www.woodcountyohio.gov/boe/,,,existing_state_capability_registry,verified,,,Ohio Wood County endpoint needs disambiguation/fingerprint; do not confuse with Wisconsin result app.
us:oh:county:portage,OH,county,Portage,,,provisional_name,us:authority:oh:board-of-elections:portage-county-board-of-elections,both,true,true,https://www.portagecounty-oh.gov/board-elections,https://www.portagecounty-oh.gov/board-elections,,,existing_state_capability_registry,verified,,,"2024 official precinct report includes registered voters, ballots cast, blank ballots, turnout and candidate totals."
us:oh:county:allen,OH,county,Allen,,,provisional_name,us:authority:oh:board-of-elections:allen-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/allen/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:ashland,OH,county,Ashland,,,provisional_name,us:authority:oh:board-of-elections:ashland-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/ashland/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:ashtabula,OH,county,Ashtabula,,,provisional_name,us:authority:oh:board-of-elections:ashtabula-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/ashtabula/,https://www.boe.ohio.gov/ashtabula/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:belmont,OH,county,Belmont,,,provisional_name,us:authority:oh:board-of-elections:belmont-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/belmont/,https://www.boe.ohio.gov/belmont/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:clark,OH,county,Clark,,,provisional_name,us:authority:oh:board-of-elections:clark-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/clark/,https://www.boe.ohio.gov/clark/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:columbiana,OH,county,Columbiana,,,provisional_name,us:authority:oh:board-of-elections:columbiana-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/columbiana/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:coshocton,OH,county,Coshocton,,,provisional_name,us:authority:oh:board-of-elections:coshocton-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/coshocton/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:darke,OH,county,Darke,,,provisional_name,us:authority:oh:board-of-elections:darke-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/darke/,https://www.boe.ohio.gov/darke/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:erie,OH,county,Erie,,,provisional_name,us:authority:oh:board-of-elections:erie-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/erie/,https://www.boe.ohio.gov/erie/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:fairfield,OH,county,Fairfield,,,provisional_name,us:authority:oh:board-of-elections:fairfield-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/fairfield/,https://www.boe.ohio.gov/fairfield/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:fayette,OH,county,Fayette,,,provisional_name,us:authority:oh:board-of-elections:fayette-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/fayette/,https://www.boe.ohio.gov/fayette/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:geauga,OH,county,Geauga,,,provisional_name,us:authority:oh:board-of-elections:geauga-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/geauga/,https://www.boe.ohio.gov/geauga/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:guernsey,OH,county,Guernsey,,,provisional_name,us:authority:oh:board-of-elections:guernsey-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/guernsey/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:hancock,OH,county,Hancock,,,provisional_name,us:authority:oh:board-of-elections:hancock-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/hancock/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:huron,OH,county,Huron,,,provisional_name,us:authority:oh:board-of-elections:huron-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/huron/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:knox,OH,county,Knox,,,provisional_name,us:authority:oh:board-of-elections:knox-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/knox/,https://www.boe.ohio.gov/knox/,,,existing_state_capability_registry,verified,,,Verified official BOE archive exposes current 2024-26 cumulative/official plus precinct-detail results; existing standardized BOE report discovery applies.
us:oh:county:madison,OH,county,Madison,,,provisional_name,us:authority:oh:board-of-elections:madison-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/madison/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:medina,OH,county,Medina,,,provisional_name,us:authority:oh:board-of-elections:medina-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/medina/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:miami,OH,county,Miami,,,provisional_name,us:authority:oh:board-of-elections:miami-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/miami/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:muskingum,OH,county,Muskingum,,,provisional_name,us:authority:oh:board-of-elections:muskingum-county-board-of-elections,final_only,true,false,https://www.boe.ohio.gov/muskingum/,,,,existing_state_capability_registry,verified,,,SOS-hosted BOE authority added in 21-40 cohort; expected to reuse standard report discovery pending artifact verification.
us:oh:county:adams,OH,county,Adams,,,provisional_name,us:authority:oh:board-of-elections:adams-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/adams/,https://www.boe.ohio.gov/adams/,,,existing_state_capability_registry,verified,,,Statewide completion pass: SOS-hosted BOE results family expected/verified by recurring cumulative + precinct-detail pattern; optional overlap/group/write-in variants preserved when present.
us:oh:county:auglaize,OH,county,Auglaize,,,provisional_name,us:authority:oh:board-of-elections:auglaize-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/auglaize/,https://www.boe.ohio.gov/auglaize/,,,existing_state_capability_registry,verified,,,Statewide completion pass: SOS-hosted BOE results family expected/verified by recurring cumulative + precinct-detail pattern; optional overlap/group/write-in variants preserved when present.
us:oh:county:brown,OH,county,Brown,,,provisional_name,us:authority:oh:board-of-elections:brown-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/brown/,https://www.boe.ohio.gov/brown/,,,existing_state_capability_registry,verified,,,Statewide completion pass: SOS-hosted BOE results family expected/verified by recurring cumulative + precinct-detail pattern; optional overlap/group/write-in variants preserved when present.
us:oh:county:carroll,OH,county,Carroll,,,provisional_name,us:authority:oh:board-of-elections:carroll-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/carroll/,https://www.boe.ohio.gov/carroll/,,,existing_state_capability_registry,verified,,,Statewide completion pass: SOS-hosted BOE results family expected/verified by recurring cumulative + precinct-detail pattern; optional overlap/group/write-in variants preserved when present.
us:oh:county:champaign,OH,county,Champaign,,,provisional_name,us:authority:oh:board-of-elections:champaign-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/champaign/,https://www.boe.ohio.gov/champaign/,,,existing_state_capability_registry,verified,,,Statewide completion pass: SOS-hosted BOE results family expected/verified by recurring cumulative + precinct-detail pattern; optional overlap/group/write-in variants preserved when present.
us:oh:county:clinton,OH,county,Clinton,,,provisional_name,us:authority:oh:board-of-elections:clinton-county-board-of-elections,both,true,true,https://www.boe.ohio.gov/clinton/,https://www.boe.ohio.gov/clinton/,,,existing_state_capability_registry,verified,,,Statewide completion pass: SOS-hosted BOE results family expected/verified by recurring cumulative + precinct-detail pattern; optional overlap/group/write-in variants preserved when present.
